adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,,[],819143,fr,Trotro joue à cache-cache,,0.6,/8RHZKCN8kZYQv23v9eM0b9RSBH7.jpg,2004-10-25,Trotro joue à cache-cache,False,10.0,1
False,/3paXl1MAgf8ff4X78eoYfEOweJd.jpg,"[10751, 18]",245017,fr,Binta y la gran idea,"Binta, a little girl from Senegal, tells us about the everyday life in her village, the importance of education for the girls, and about her father's great idea to make the world a better place.",1.504,/1z7Vww9EKW1mseaS0idFYgZZCEV.jpg,2004-10-25,Binta and the Great Idea,False,5.7,11
False,,[],153595,fr,Les Fabulettes d'Anne SYLVESTRE: et vive les découvertes,,0.6,,2004-10-25,Les Fabulettes d'Anne SYLVESTRE: et vive les découvertes,False,0.0,0
False,,"[10749, 10770]",425877,fr,Un parfum de Caraïbes,"A young Parisian perfume creator discovers lost roots, danger and romance on the paradisiac island of Martinique.",0.772,/xbbkaUNBy3EHbVIdzHoOiDMGnyD.jpg,2004-10-26,Un parfum de Caraïbes,False,6.2,5
False,,[18],397213,fr,Au large de Bad Ragaz,"Alex, a professional tourist guide, is asked to welcome Sacha,a young woman of Russian extraction. She has participated in a contest and, consequently, won a one-week stay in Geneva. From the outset, the young woman shakes up Alex's plans and drags him along with her through a risky and hazardous treasure-hunt at the confines of Eastern Switzerland. Wanted by the police and hunted down by the mafia, Alex and Sacha decide to shake off their pursuers by moving about more slowly than the others: they then advance through lakes and other roundabout ways. While Alex and Sacha sink deeply into an ever stranger Switzerland, they will observe, discover, oppose and finally love each other to the vanishing point.",0.6,/hvKpE0IjeswBzQK4xKIY7hTLCwn.jpg,2004-10-27,Au large de Bad Ragaz,False,0.0,0
False,,[10402],76917,fr,Yannick Noah - Quand vous êtes là,,0.6,/A9hytpBNCmg7R5hzZauWDk3JYS8.jpg,2004-10-27,Yannick Noah - Quand vous êtes là,False,0.0,0
False,/livx0RdisuyNskjp1QuPmH1YsBc.jpg,"[18, 14]",65513,fr,Les Revenants,The lives of the residents of a small French town are changed when thousands of the recently dead inexplicably come back to life and try to integrate themselves into society that has changed for them.,4.703,/j7E93eFwirrAvCXxGSdB4hwOWwE.jpg,2004-10-27,They Came Back,False,5.4,85
False,,"[18, 35, 10749]",64758,fr,Quand la mer monte,"An actress, who goes all over rural France with her monologe ""Sex and Crime"", meets and falls in love with a man, since that moment starts helping him in his plays.",3.225,/cDghc1i6qibvb6lzFTuLXawRIOt.jpg,2004-10-27,When the Sea Rises,False,6.3,19
False,/xdxnl5x8it3vLIaivaMP4h5NJNq.jpg,"[18, 10749, 10752]",2841,fr,Un long dimanche de fiançailles,"Young Frenchwoman Mathilde searches for the truth about her missing fiancé, lost during World War I, and learns many unexpected things along the way. The love of her life is gone. But she refuses to believe he's gone forever — and she needs to know for sure.",11.712,/t73m7lX0eFYDjlB1Gcb7r3S5Yt.jpg,2004-10-27,A Very Long Engagement,False,7.3,1091
False,/qmMrT1Y4tdvPcByi5ey1pwaqH9H.jpg,[18],265793,fr,Nadia et Sarra,"Nadia is a 45 year old female professor at the University of Tunis. She is married and has a daughter of 18, Sarra. For some time, Nadia has problems in her marriage also symptoms of menopause are inseparable. The physical and psychological state deteriorates inexorably Nadia.",0.907,/5gswpHH5Ho3bbrL7TWjcomLTeDf.jpg,2004-10-28,Nadia and Sarra,False,2.0,1
False,/nG2YqxK4xhC4WGSJEkuGLckTZeP.jpg,[18],108907,fr,Mémoires affectives,Disturbing and violent memories haunt a man after he emerges from a lengthy coma.,1.457,/o5PQJRPr6TYMUU5Ml1JZqxYbNOq.jpg,2004-10-29,Looking for Alexander,False,6.6,13
False,,[16],868527,fr,Un jour ordinaire pas comme les autres,"What do two kids do after their TV explodes? On this quite extraordinary day, they turn into kids again. They burst into laughter for no reason and become so light they float off to a wonderful desert island. But you can't channel-surf on an island, and once the wonder wears off...",0.6,/4LMug7QKCGkBQuKxfSrYlOq6lfF.jpg,2004-10-30,Remote Paradise,False,0.0,0
False,,"[35, 27]",79075,fr,BAGMAN Profession: Meurtrier,"Bagman, a killer with a paper bag on the head, kills anybody who pronounces his name three times. When a gang of gangsters meets a girl who escaped the killer, they call Bagman and a violent battle ensues.",1.272,/sslOXZKUaDWUpPB3sDTlJvpeZG2.jpg,2004-10-30,BAGMAN Profession: Meurtrier,False,6.1,19
False,,"[36, 10751]",736182,fr,Les 40 ans de la 2,,0.6,/gp76uSYHPRS4qS71ShJyVwSldN6.jpg,2004-11-01,Les 40 ans de la 2,False,8.0,1
False,/w5mk8BxpPXtsJ5hEsTQV6J0ZCFK.jpg,[],50120,fr,Les cousins du vrai monde,Humorist Réal Béland goes in France with his friends to do some jokes,1.256,/msj5lpbdJyWissfYGPw4Bwef6hu.jpg,2004-11-01,Les cousins du vrai monde,False,9.5,1
False,,[35],249199,fr,Coucou c'est nous,,0.6,,2004-11-03,Coucou c'est nous,False,0.0,0
False,/2Qh4FlqfO7nRMzipLVfBvhfPWsJ.jpg,[18],72278,fr,Les fautes d'orthographe,"At a French boarding school for troubled youth in the early 1970's, the Headmaster and his wife decide that their son Daniel, who is fifteen years old but looks younger, should finally go live in the dorm with all the other students, as they do not want it to seem Daniel is receiving any special treatment. Daniel is now faced with the challenge of earning the trust and respect of the other students, who all come from troubled backgrounds.",0.782,/nveU3l9FfDg9KhEG1ODK6oIazR9.jpg,2004-11-03,Bad Spelling,False,6.0,20
False,/ueIUTn3HpeWgyelKBjgQBblDt0Y.jpg,[18],8772,fr,Le dernier jour,"At Christmas time, 19 year old Simon returns home to visit his dysfunctional family with Louise, a fearless girl he met during his train ride. While Simon struggles to cope with the growing distance between him and his parents, he starts to examine his feelings when Louise develop a liaison of her own with his childhood friend Mathieu.",4.984,/1YXyDEZU7VyW4KMImerKhKqHnbM.jpg,2004-11-03,The Last Day,False,4.9,24
False,/nOor3s1qRhuEeLIJKBoxjgzwFDq.jpg,[18],2299,fr,L'Équipier,"Camille arrives in Ouessant, the island of her birth off the Brittany coast, to sell the family home. She spends a last night in the house during which she discovers a secret. In 1963 a man came to work with her father, who was the Jument lighthouse operator. He only stayed two months, but his presence proved to be a disturbing catalyst.",3.498,/l7fJ1TmyaNVLHBtjz4QbUW5qLVs.jpg,2004-11-03,The Light,False,7.1,33
False,,[35],323275,fr,Michel Galabru au Marigny - On nous a menti !,,0.6,,2004-11-04,Michel Galabru au Marigny - On nous a menti !,False,0.0,0
False,,[35],241796,fr,Belles Belles Belles (comédie musicale),,0.661,/zMCIaGVzwLocKga0B2D5d2ZeDWW.jpg,2004-11-04,Belles Belles Belles,False,5.3,2
False,/32hXmuKVaKAlXgeo88KovN5kchc.jpg,[10402],100598,fr,Jacques Brel - Comme quand on était beau,"A 3 volume DVD set issued by Barclay Records to mark the 25th anniversary of Jacques Brel's death. This amazing collection contains performances filmed in European television plateaux, rarities, interviews and reports, carefully restored from original sources to allow the viewer rediscover the amazing  work of this extraordinary performer in its original splendor. It also includes five previously unpublished songs that Brel wrote in 1977: La Cathédrale, L'Amour est mort, Mai 40, Avec Élégance, and Sans Exigences .",0.6,/vLrwDR1wgv7gFYHTyFYiUxPCjOg.jpg,2004-11-04,Jacques Brel - Comme quand on était beau,False,9.0,2
False,,[10402],406521,fr,Pleymo : Ce soir c'est grand soir,,0.6,/kAfID14uRmnsep6zGUYXPuowyMG.jpg,2004-11-05,Pleymo : Ce soir c'est grand soir,False,0.0,0
False,,[],372892,fr,Souli,"Somewhere on the African continent in a small fishing village cut off from the rest of the world, the lives of five people are caught in a web of violence and passion. Loosely based on Othello, an exploration of the bonds between the West and Africa and between appearance and reality.",0.6,/ngQZ4HK9nFeEWdeUClRg3jTOdrl.jpg,2004-11-06,Souli,False,7.0,2
False,,"[28, 12]",234365,fr,Le lotus et l'épée,,0.6,/se2xsSgmtQLY6aOI8zLxB3FB3fV.jpg,2004-11-06,Le lotus et l'épée,False,0.0,0
False,,[10402],340352,fr,M - Les leçons de musique,,0.6,/kdPZcCxrKx4iX7YAfEJqTnNWrNC.jpg,2004-11-08,M - Les leçons de musique,False,8.0,1
False,,"[35, 10749]",266934,fr,French Kiss,"""Deep shit : listen in life chance only comes once, unless you’re lucky : then it can come twice. But for you it will only come once. So, you must chat to Kate the Amercain, where is she ?""",0.6,,2004-11-08,French Kiss,False,5.4,7
False,/xF4W4VBXhUCC9ht8jSk9KjAQdYs.jpg,"[35, 37]",10870,fr,Les Dalton,"Joe and Averell are the eldest and youngest of the four Dalton brothers, the worst outlaws in Wild West history...",7.929,/mWQR9eGbf9dTiceypaGKmVXzRVE.jpg,2004-11-08,Lucky Luke and the Daltons,False,3.7,311
False,/lnhxGsxS92102eK5ftGOosLRIXo.jpg,[35],928605,fr,Michel Guidoni - Glandeurs et dégâts denses,,0.6,/6NJxSgOL12fatdR72PzbZCbh5qb.jpg,2004-11-09,Michel Guidoni - Glandeurs et dégâts denses,False,10.0,1
False,,[35],414848,fr,Noodles,Françoise provokes a chain reaction amongst people as she appears in a Japanese restaurant during lunchtime...,1.551,/LgoivchbSDUJMe3xrH19RpyNbY.jpg,2004-11-09,Noodles,False,5.0,3
False,,"[18, 10770]",319661,fr,Le père Goriot,"A poor but ambitious young man arrives in Paris and settles down in the boarding house run by Madame Vauquer. He soon gets to know the guests: Victorine Taillefer, a young lady her rich father refuses to recognize; Horace Bianchon, a medical student; Monsieur Vautrin, a mysterious and disconcerting man; Goriot, a rich merchant who spent all his fortune for his daughters, Delphine and Anastasie, to make a rich marriage. Eugène becomes friends with Goriot but while the former, thanks to his cousin Madame de Beauséant, is introduced in high society, Goriot, both exploited and scoffed at by his daughters, continues his descent into hell.",1.159,/jS8zvXiofMrPmIn4qWQ0Tjl8dFn.jpg,2004-11-09,Old Goriot,False,4.3,8
False,,[],288649,en,Dans l'ombre,a short film by Giovanni Quéné.,0.6,,2004-11-09,Dans l'ombre,False,5.0,3
False,,"[18, 10749]",44003,fr,Le Grand Voyage,"Reda, summoned to accompany his father on a pilgrimage to Mecca, complies reluctantly - as he preparing for his baccalaureat and, even more important, has a secret love relationship. The trip across Europe in a broken-down car is also the departure of his father: upon arrival in Mecca, both Reda and his father are not the characters they were at the start of the movie. Avoiding the hackneyed theme of the return to the homeland, the film uses the departure to renew a connection between two generation.",2.44,/ypKFwK1Sn8eeXoEu5vXTThue1eb.jpg,2004-11-09,The Great Journey,False,6.6,28
False,/dSbXXdDcnQFimUf1mhkPk5dkQU3.jpg,"[28, 53, 878]",10045,fr,Banlieue 13,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.",20.138,/u9gOfYelDwmvAmXWC1jgCFIY8RB.jpg,2004-11-09,District B13,False,6.8,1674
False,,"[35, 10770]",804248,fr,À trois c'est mieux,"Sisi, Coco and Juju are three women from very different backgrounds. The first one, on the outs with her husband, is always ready to take on all the misery of the world. The second, a waitress, is eager to find her fiancé, Jacques. As for the last one, she is coming back from the funeral of her uncle, who left her a gas station. Except that Juju's uncle is none other than Jacques, Coco's fiancé, who is not aware of her death.",0.6,/ldNigWcSNTEPA0pDrWcpFTujHUs.jpg,2004-11-10,À trois c'est mieux,False,0.0,0
False,,[],554459,fr,Insurrection/Résurrection,"After seeing a television program about Eric and his solitary struggle to stop a tunnel being built, a woman who runs a small hotel, the director of a PR firm, an anorexic woman and a group of autonomous activists join forces with him. For Eric, the tunnel symobolizes the mad and useless rush of progress that denies the spiritual dimension of human destiny. Their little group begins to fall apart, undermined by incessant quarrels that muddle feelings and politics. But rebirth follows after a fall. Will failure leave a place for different points of view, love and peace?",0.6,/iRs9cM5WXf0Ly27DHU5WiDLAZ4m.jpg,2004-11-10,Insurrection/Résurrection,False,0.0,0
False,,"[99, 18, 10402]",253787,fr,Biguine,"Martinique late nineteenth century. Abandoning the plantation where they work, Hermansia and Tiquitaque, a couple of musicians, settled in Saint-Pierre. But they quickly disillusioned: career took off in a little town that is only interested in Western music. Begins for the couple a long drift during which they will learn these new sounds, these new music from elsewhere.",1.091,,2004-11-10,Biguine,False,0.0,0
False,,[18],101909,fr,Le Pont des Arts,The film is a love story which tells the impossible tale of two youths who have never before met. The action unrolls in Paris between 1979 and 1980.,2.243,/bXWanEwjfEyaSvippUeQoHszjpA.jpg,2004-11-10,The Bridge of Arts,False,6.4,21
False,,[35],40225,fr,La confiance règne,"Christel and Christoph have no education, no morals - they are working as servants in wealthy homes in order to clean out their hosts. Having decided to combine their talents and efforts, they are starting to work in the the house of Therions - wealthy bourgeoisie of Mulhouse...",1.74,/l6Skj3hU6JZ1Bk9ZXOoeMLZuKg7.jpg,2004-11-10,Confidence Reigns,False,4.2,11
False,,[],165101,fr,Malaterra,"In 1916, in an isolated farm in Haute Provence, Léon Morgon, a paralytic patriarch, reigns over a world of women: Appolonie, his daughter, Baptistine, his daughter-in-law and Maridoun, his granddaughter. Jean, Baptistine's husband, is reported missing on the Eastern front. The only boy left is Félix, a young man with troubled sexuality, Baptistine's son, who is convinced that his father is still alive. An abandoned village called ""Malaterra"" overlooks the Morgon clan's farm. The village is cursed, villagers say they have seen ghosts dancing there at night. The police would like to understand what is going on in Malaterra.",0.6,/byxR5BbUTBnc66fKCCD3Axa8WgA.jpg,2004-11-11,Malaterra,False,0.0,0
False,,[18],532482,fr,Du même sang,"Ted hangs out on the river banks where he lives his homosexuality in secret. One night his brother's gang shows up for some gay bashing. Shocked by the violence of his brother, Ted decides to confront him...",0.6,/mNBJZylg28LOZGXwjWtmahZb9oP.jpg,2004-11-12,Same Blood,False,0.0,0
False,,[],525761,fr,Prisonnier,I knew someone who lived in an attic for a long time..He told me that it was because of an upset in love. He didn't want to elucidate! I like this mystery.,0.6,/flW63nW0w5wNHPYOb0M9QCAi4bV.jpg,2004-11-12,Prisonnier,False,0.0,0
False,,[99],372571,fr,360° - Géo - Le cercle polaire en hélico,,0.6,,2004-11-12,360° - Géo - Le cercle polaire en hélico,False,0.0,0
False,/ojfGrWGKPfV4gE6GkTT38bvk0NV.jpg,"[80, 10770]",79549,fr,Dans la tête du tueur,"Jean-Francois Abgrall, today the head of a private detective agency, was just a simple provincial gendarme back in 1989 when he was assigned to investigate a murder on a beach. Instead, his investigation put him on the trial of one of France's most terrifying serial killers, Francis Heaulme, who for eight years wandered the country committing some of the most brutal murders in the annals of modern crime. This is the true story of that manhunt, a tale of terror, suspense and determination.",1.209,/4WqDIbHFQWpCvGnbYtIFBOl2f0z.jpg,2004-11-14,Dans la tête du tueur,False,5.8,8
False,/gRm3RIYPOxooaDNYPuwkgZeTu39.jpg,"[99, 36]",833492,fr,La langue ne ment pas,"Victor Klemperer (1881-1960), a professor of literature in Dresden, was Jewish; through the efforts of his wife, he survived the war. From 1933 when Hitler came to power to the war's end, he kept a journal paying attention to the Nazis' use of words. This film takes the end of 1945 as its vantage point, with a narrator looking back as if Klemperer reads from his journal. He examines the use of simple words like ""folk,"" ""eternal,"" and ""to live."" Interspersed are personal photographs, newsreel footage of Reich leaders and of life in Germany then, and a few other narrative devices. Although he's dispassionate, Klemperer's fear and dread resonate",0.6,/hLGTjAs22Dq6YDLv8P37rAaMl7Q.jpg,2004-11-15,Language Does Not Lie,False,8.0,0
False,,"[10402, 18]",407852,fr,Pelléas et Mélisande,"Claude Debussy's fairy tale-based opera Pelléas et Mélisande is by now well known; at once a tale of doomed love and a meditation on the cycle of creation and destruction (adapted from Maurice Maeterlinck's 1893 symbolist play), it originally premiered in 1902 to mixed critical reception, but has since become a staple of the operatic repertory and one of the most popular works from Debussy's canon. This particular production emerged from the Opernhaus Zürich in 2004. It stars Rodney Gilfry as Pelléas, Isabel Rey as Mélisande and Michael Volle as Golaud. Franz Welser-Möst conducts the Zurich Opera Orchestra; Sven-Eric Bectholf directs for the stage.",0.6,/A4JHsQ9k7CYtGi2ZOsu16iNDNeP.jpg,2004-11-16,Pelléas et Mélisande,False,0.0,0
False,/g1fez8679w2SsUhlcyisGJnEECW.jpg,[35],343718,fr,Chevallier et Laspalès - Déviation obligatoire,,0.6,/inOhd6XNAMMuYGJ9qI5OcsSTpPM.jpg,2004-11-16,Chevallier et Laspalès - Déviation obligatoire,False,2.0,1
False,,[35],156274,fr,Patrick Huard - Face à Face,,0.6,/5zNPflVFrpPLcKELX2i55XKW0hT.jpg,2004-11-16,Patrick Huard - Face à Face,False,0.0,0
False,,"[28, 18, 10749]",60211,fr,Le D.V.D. du Peuple,,0.6,,2004-11-16,Le D.V.D. du Peuple,False,9.3,3
False,,"[35, 18]",900328,fr,Mon fils d'ailleurs,A schoolteacher takes in a 16-year-old immigrant boy who has found himself without a foster family.,1.091,/k7QXh1Dyq1vUy5DpXIHCh8zimSj.jpg,2004-11-17,Mon fils d'ailleurs,False,0.0,0
False,,"[18, 10770]",847336,fr,Par accident,"Isabelle Blanc, a 30 years old biologist who works at the university, awakes in an hospital and doesn't remember why she is in the hospital.Little by little the doctor explains her that she had an accident driving by night under the rain and that accident provoked the death of a person.After her work Isabelle met her companion Vincent and then went alone by car: Vincent called her by cell phone, they spoke about their future and Vincent wanted that Isabelle listens to to a song; then came the crash.After going with Vincent to the place of the accident (where she saw a bouquet of flowers for the dead person) Isabelle reads in the newspaper the death notice of Marie Delhomme.",0.972,/xPEFrVmhOg6ciD9PImMxbby0ccQ.jpg,2004-11-17,Par accident,False,0.0,0
False,,[],108934,fr,Comment devenir un trou de cul et enfin plaire aux femmes,,0.6,/vfVDA4yh9zRLHHoZ4yKjL4kAP9S.jpg,2004-11-17,Comment devenir un trou de cul et enfin plaire aux femmes,False,4.0,1
False,/1N4PSM3re10tv8QcvUyW6ReKeJO.jpg,"[18, 53, 10749]",72272,fr,La Demoiselle d'honneur,A hard-working young man meets and falls in love with his sister's bridesmaid. He soon finds out how disturbed she really is.,2.592,/1DGGdYDDYeVknSsaBsBrwRWbjkP.jpg,2004-11-17,The Bridesmaid,False,6.3,41
False,,"[18, 35]",41865,fr,Les petits fils,Story of grandmother helping grandson mourn the loss of his mother.,0.804,/8kFdHInYCsvPJrj94UNnhwb1kNs.jpg,2004-11-17,The Grand Sons,False,3.0,5
False,,[99],382197,fr,Le malentendu colonial,"In The Colonial Misunderstanding Jean-Marie Teno sheds light on the complex and problematic relationship between colonization and European missionaries on the African continent. The film looks at Christian evangelism as the forerunner of European colonialism in Africa, indeed, as the ideological model for the relationship between North and South even today.",0.6,,2004-11-18,The Colonial Misunderstanding,False,5.4,5
False,/jf2FtZmfwURp9IfD6p7zAtCJkUs.jpg,"[35, 18]",11399,fr,Comme une image,"Talented 20-year-old Lolita dreams of a singing career. But her self-esteem is low due to her weight problem and her narcissistic father, Étienne, a literary star with scant interest in his daughter's life. Lolita finds little comfort in the attentions of her vocal coach, suspecting the woman is using her to meet her influential father. Étienne's second wife proves to be Lolita's only trustworthy ally in her private battle to find a sense of worth.",6.19,/kRtLMLdf6PkOjWCvhTpa811aMZy.jpg,2004-11-18,Look at Me,False,6.4,85
False,/pGBof6x459pUur191LuxwjjSEDA.jpg,"[18, 36, 10749, 10752]",57709,fr,Nouvelle-France,"In the mid-18th Century, as England and France battle over control of Canada, an epic romance between a peasant woman and a trapper unfurls",3.141,/p4IlppLWJdAr0V6XU1uUc7tKG6q.jpg,2004-11-19,Battle of the Brave,False,6.1,18
False,,[],978760,fr,Queer FT: Queer Factory Tales,"A succession of 12 short films more or less experimental aiming at transgressing any idea of norms. Those who animate the Queer Factory collective are gay, lesbian, bi, trans. and/or heterosexual. Their objective: to show the political sex of art.",0.6,/yA9yWzArnqeNnSy9FaIADSgutDW.jpg,2004-11-21,Queer FT: Queer Factory Tales,False,0.0,0
False,/sX9q81YTZT4FY82OhwXcNJCZFwX.jpg,"[18, 35]",1935,fr,Les Sœurs fâchées,"Louise, who has just written a novel, comes to Paris to meet with a potential publisher. While in the city, she stays with her older sister, Martine, who in many ways is the exact opposite of Louise: she lives in a fashionable neighborhood, is cold to others, and has snobby friends, while Louise lives in a small town and is thoroughly unpretentious. Louise's apparent happiness -- and similarities to their mother -- gradually gets on Martine's nerves.",6.982,/kvB5SYoP4qXzajrOgGvMVRl1Dh4.jpg,2004-11-21,Me and My Sister,False,5.6,64
False,/bF6Ii1RntxXKCcwiOuAkN2tSAoF.jpg,[10402],1010112,fr,Zazie - Rodéo Indien,,0.6,/2Dg3upSOpBN31fBRLdLBmGxv1vF.jpg,2004-11-22,Zazie - Rodéo Indien,False,8.0,2
False,,[10402],536662,fr,Paul Personne - Festival des vieilles charrues,,0.6,/tvkUaqQRh8Um4qDLYf7B4sUR3Ep.jpg,2004-11-22,Paul Personne - Festival des vieilles charrues,False,8.0,1
False,,[],533318,fr,Vernissage,A voice-over commentary on contemporary works of art while scenes of male prostitution appear on screen. An unusual film about a hustler/art collector.,0.6,,2004-11-22,Vernissage,False,0.0,0
False,,[18],533313,fr,Embrasser les tigres,"In Grenoble's Gypsy community, a young kick-boxing champion learns about manhood from his gay elder brother.",0.6,/xCxFLqiEJzS4bqXa46VJTWvP73p.jpg,2004-11-22,Kissing Tigers,False,1.0,2
False,,[],443872,fr,U2 - Live Under the Brooklyn Bridge,,0.6,,2004-11-22,U2 - Live Under the Brooklyn Bridge,False,0.0,0
False,,[],1008327,fr,"Lucio Fulci, voyage au pays de l'horreur",,0.6,/tMgCKEQ2Z59dXrmqTG6nvn5nQKS.jpg,2004-11-23,"Lucio Fulci, voyage au pays de l'horreur",False,0.0,0
False,,[],1009409,fr,Dans le soleil,"In the sun, a man says that he likes to look at us, to contemplate us, to admire us stare at us, captivate us... He also tells us many other very disturbing things.",0.6,/AhfLnDnPlFtgmqIgMYQfRNphHIZ.jpg,2004-11-24,Dans le soleil,False,0.0,0
False,,[99],650666,fr,"Alfred Hitchcock, films de jeunesse","Written and directed by Hitchcock historian Noël Simsolo, this 2004 French television documentary explores the earliest years of Alfred Hitchcock's film career, beginning with his success in the production of The Lodger (1926) and following the filmmaker through his transition to sound films and his early thrillers.",0.6,/pqNyAXkDOAiQy0ks0B94Qq5braT.jpg,2004-11-24,Alfred Hitchcock: The Early Years,False,6.0,1
False,,[],427531,fr,For intérieur,"The tale of a little boy named Cricket and his close grandfather, a true collector of memories who will pull off his dream of flying away in the most moving way.",0.651,,2004-11-24,For intérieur,False,6.5,2
False,/uO7N3fDn3nWSPiuJaau834QD1Gr.jpg,"[80, 18, 53]",7291,fr,36 Quai des Orfèvres,"The film takes place in Paris, where two cops are competing for the vacant seat of chief of police while in the middle of a search for a gang of violent thieves. The movie is directed by Olivier Marchal, a former police officer who spent 12 years with the French police before creating this story, which is taken in part from real facts that happened during the 1980s in France.",9.101,/exD0FsvhkZqetOVOYrfGqwnc7nX.jpg,2004-11-24,36th Precinct,False,6.8,505
False,/9tohTcLuxVLlfBnCJEvrjSmf1hE.jpg,[],80157,fr,Les Chevaliers du Fiel : Spécial Sud,,0.6,/dFqCiSCNydpmHJgizMpeiyWembO.jpg,2004-11-25,Les Chevaliers du Fiel : Spécial Sud,False,6.9,4
False,,"[99, 10402]",988577,fr,Comment tournent les violons : Jean-Jacques Goldman,,0.6,/AooyUhhmiB1eh2JhDg3Pp86OFP.jpg,2004-11-27,Comment tournent les violons : Jean-Jacques Goldman,False,0.0,0
False,,[],533329,fr,Dialogus corporis,,0.6,,2004-11-27,Dialogus corporis,False,0.0,0
False,,[99],321166,fr,Tuez-les tous !,French documentary about genocide in Rwanda,0.6,,2004-11-27,Rwanda: History of a Genocide,False,0.0,0
False,,[],696798,fr,Hypergolique,Hervé P. Gustave acts in a play and mingles with the audience.,0.6,/aq6SfTzNPfYn6agO0vQm8CmwHRT.jpg,2004-11-30,Hypergolique,False,2.0,1
False,,[35],1019047,fr,La Nuit du rire II à l'Olympia,,1.091,/gvLTe4KJosFLjbQGK25IhDJ7c48.jpg,2004-12-01,La Nuit du rire II à l'Olympia,False,0.0,0
False,/1xBNCVioXLD1EuWR8mu9IC7siVL.jpg,[16],850224,fr,Extracorpus,,0.6,/2tUVibwttaw4aBhvPDDcb4pvBoh.jpg,2004-12-01,Extracorpus,False,0.0,0
False,,[99],783221,fr,On dirait Nino Ferrer,"Nino Ferrer has had several lives: hits that made him famous; a dark but artistically fruitful period; a hidden life -of his own making- breaking away from showbiz. All these facets are concentrated in a brilliant, complex, skinned character. ""It looks like Nino Ferrer"" is a film rich in international archives (TSR, RTSI, Rai...), rare documents (Super 8 films of the Ferrer family) and even unpublished films (Nino Ferrer as an actor in an advertisement for Italian cheese). The film is also punctuated by the memories of famous musicians such as Manu Dibango as well as by the singer's successes and his live performances (L'Olympia, L'Arche de Noé).",0.6,,2004-12-01,On dirait Nino Ferrer,False,0.0,0
False,,[],574000,fr,Elle critique tout,,0.6,,2004-12-01,Elle critique tout,False,0.0,0
False,/mhLuDbtaMhVfgOtfCvQZqwNm9nt.jpg,"[35, 18]",405227,fr,Volpone,"A version of Ben Johnson's play: A Venetian swindler goes from town to town pretending to be a dying millionaire in order to attract (and dispose of) greedy ""friends"".",1.279,/5FFTlpPY4SnHKtTMB16IvZp96O4.jpg,2004-12-01,Volpone,False,7.3,3
False,/hUIGkXLE07g1bXU5lRzDjt1jiN8.jpg,"[18, 80, 10770]",144321,fr,Je serai toujours près de toi,"Anne's ex-husband, a corrupt policeman, breaks one night in this house, in violation of a restraining order. During the discussion, the man accidentally falls down the stairs and dies instantly. But when the police show at home, the body is gone and Anne proves to be the prime suspect in the mysterious disappearance of her ex-husband.",0.651,/i6aWadujI9ChGM3G1j1UC8Cp0tc.jpg,2004-12-01,One Step Behind You,False,6.5,2
False,,[99],1001492,fr,Il était une fois... Le dernier tango à Paris,"A behind the scenes look at Bernardo Bertolucci’s classic film about the dark side of the sexual revolution: Last Tango in Paris, starring Marlon Brando and Maria Schneider.",0.6,/oztgQAgwA5LuuePOfkr42Gu1cAw.jpg,2004-12-03,Behind the scenes: Last Tango in Paris,False,7.0,1
False,,[],724010,fr,L'Abbaye du revoir,,0.6,,2004-12-03,L'Abbaye du revoir,False,0.0,0
False,,[99],126141,fr,Chats perchés,Paris 2002. Yellow cats appear on the walls. Chris Marker is looking for these mysterious cats and captures with his camera the political and international events of these last two years (war in Iraq...).,1.007,/zUuTJI5SJhsWsrOJGEVdoIdLJVs.jpg,2004-12-05,The Case of the Grinning Cat,False,6.9,13
False,,[],126092,fr,Arthur l'aventurier : Les saisons en ballon,,0.6,,2004-12-05,Arthur l'aventurier : Les saisons en ballon,False,0.0,0
False,/aANqhMEqURzEqMLAWYXcNteMXqN.jpg,[],544066,fr,Lorie : Week End Tour,,0.673,/ap6rhto7o5OuvvgiCDVY3EdHEYG.jpg,2004-12-06,Lorie : Week End Tour,False,10.0,1
False,,[18],405094,fr,L'Homme qui venait d'ailleurs,"At the end of 19th century, Doctor Pierre Adélaïde, born in Martinique, gets to a small village in Charente to take over from a colleague. Soon, he is facing something else than racism: fear of foreigner. His office is desperately empty.",0.682,/eWgKCGb0PiE2Dag00yDYzk543Um.jpg,2004-12-06,L'Homme qui venait d'ailleurs,False,6.0,1
False,,[],1068509,fr,Son pays est une prison,"How do the Burmese continue to live under a dictatorship which for the past two generations has impounded any form of hope? Along the River Irrawaddy appear signs of resistance of a people deprived of its guide, Aung San Suu Kyi -winner of the Nobel Peace prize- viciously attacked and sequestered.",0.6,/5Pwa3MiwECQnUVcmEJkXBQVtvkf.jpg,2004-12-08,Son pays est une prison,False,0.0,0
False,,[],552328,fr,Sediments,"Intimate and tactile capture of the outside world through its original material (water, earth, sky, light) in the time of a look, a presence.",0.6,/jls65kGpuLp5DWkTtFVp7IUZGBP.jpg,2004-12-08,Sediments,False,0.0,0
